,online_order,book_table,votes,location,rest_type,cuisines,cost,menu_item,rate
21249,1,1,664,52,5,887,1100,5047,4.1
21250,0,1,96,52,4,884,1100,5047,3.7
21251,1,0,174,82,21,68,800,4300,3.7
21252,0,1,77,52,5,624,2000,5047,3.7
21253,0,1,96,5,60,91,1200,5047,3.9
21254,0,1,1103,62,5,891,1650,5047,4.3
21255,1,1,2423,62,21,723,1100,1514,4.6
21256,0,1,617,62,38,1440,1800,5047,4
21257,0,0,930,62,21,50,800,5047,4
21258,0,0,103,62,21,61,900,5047,3.7
21259,0,0,84,62,21,1099,1200,5047,4
21260,1,1,405,5,21,1272,800,1157,3.1
21261,1,1,6470,52,21,41,1400,421,4.8
21262,1,0,1734,52,57,539,1400,5047,4.2
21263,0,1,167,61,5,624,1400,5047,4.2
21264,1,1,471,52,21,1367,1200,3514,4.2
21265,0,0,742,52,57,903,1500,5047,4.1
21266,1,1,664,52,5,887,1100,3875,4.1
21267,0,1,96,52,4,884,1100,5047,3.7
21268,1,0,174,82,21,68,800,4299,3.7
21269,0,1,77,52,5,624,2000,5047,3.7
21270,1,1,203,66,20,1258,1200,411,3.8
21271,1,1,4752,12,20,1206,1500,4693,4.2
21272,0,0,1015,65,20,1231,500,5047,4.1
21273,0,1,620,65,37,1326,3400,5047,4.3
21274,0,1,312,65,37,1347,2000,5047,3.9
21275,0,1,103,65,20,1156,1900,5047,4
21276,0,1,2219,66,20,1103,1800,5047,4.5
21277,1,1,3152,49,20,1416,1500,5047,4.3
21278,0,1,2143,48,37,1314,2200,5047,4.4
21279,1,1,1943,49,20,1663,2100,5047,3.9
21280,0,0,988,49,37,1654,3000,5047,4.6
21281,1,1,1142,12,21,208,1200,5047,4.5
21282,1,1,1431,12,21,521,1700,5047,4.5
21283,1,1,772,48,20,1494,1400,5047,4.3
21284,0,1,689,66,37,805,2500,5047,4.3
21285,1,0,3286,12,20,1402,750,5047,4
21286,0,0,698,49,37,812,3000,5047,4.3
21287,0,1,54,49,20,167,1500,5047,3.9
21288,0,1,341,48,21,1375,1000,5047,4.2
21289,0,0,469,48,25,173,1500,5047,4.3
21290,1,0,57,8,20,1019,1500,5047,4
21291,0,0,53,66,37,143,2000,5047,4
21292,0,1,331,66,20,1279,1200,5047,4.3
21293,0,1,930,8,20,1491,800,5047,4
21294,1,1,570,73,20,570,1200,2659,4.2
21295,1,0,167,66,21,1156,1700,2746,4
21296,1,1,1055,48,20,981,1600,5047,4.3
21297,1,0,159,27,20,608,1300,4177,3.8
21298,1,1,200,49,20,982,1600,5047,3.8
21299,0,1,274,49,37,994,3000,5047,4.1
21300,1,0,119,66,20,640,1000,4471,4.1
21301,0,0,122,48,21,1304,1200,5047,3.1
21302,0,0,255,27,20,1196,1000,5047,2.8
21303,0,0,132,8,20,1440,650,5047,2.8
21304,0,0,90,76,20,1393,1400,5047,3.9
21305,0,0,108,49,20,1304,800,5047,3
21306,0,0,145,66,22,571,1000,5047,3.7
21307,0,1,105,8,20,585,1000,5047,3.9
21308,0,0,67,66,20,1547,500,5047,3.8
21309,0,0,52,66,20,1314,1200,5047,3.8
21310,0,0,118,66,20,602,650,5047,2.3
21311,0,1,166,78,37,18,2800,5047,4.3
21312,0,1,1086,78,20,1325,1600,5047,4.4
21313,0,1,329,15,46,1397,1300,5047,4.1
21314,1,1,476,15,20,1272,1700,1299,4.2
21315,1,1,189,74,21,1361,1300,4102,4
21316,1,1,91,15,20,1429,1800,1570,3.8
21317,0,1,110,61,20,1570,1600,5047,3.8
21318,1,0,75,85,20,672,1000,3300,3.8
21319,0,1,158,15,20,1446,1100,5047,3.9
21320,1,1,972,12,13,385,750,1523,4.3
21321,1,1,2747,49,13,406,1200,388,4.2
21322,1,1,2859,65,22,1010,800,5047,4.2
21323,0,0,74,65,13,480,400,5047,4.3
21324,1,0,88,65,35,774,400,5047,3.9
21325,1,0,123,65,13,362,600,5047,3.6
21326,0,0,2295,12,13,495,1100,5047,4.6
21327,0,0,3599,76,13,338,900,5047,4.5
21328,1,1,726,49,22,8,1700,5047,4.4
21329,0,1,1750,12,13,386,1000,5047,4.1
21330,0,0,2652,12,13,332,600,5047,4.4
21331,1,0,1115,48,1,179,600,5047,4.4
21332,0,1,568,49,22,1349,2500,5047,4.1
21333,1,0,3581,12,13,459,650,5047,4.2
21334,0,0,526,48,1,1504,1400,5047,4.3
21335,1,0,119,66,13,169,700,5047,4.1
21336,0,0,797,12,16,453,900,5047,4.3
21337,0,0,1469,49,33,788,450,5047,4
21338,1,0,488,12,13,345,700,5047,4.1
21339,1,0,1135,27,13,438,800,5047,4.3
21340,0,1,305,73,13,455,750,5047,3.9
21341,1,0,97,27,16,373,650,5047,3.7
21342,0,0,619,8,13,369,500,5047,4.2
21343,1,0,121,49,14,350,500,5047,4.2
21344,0,1,98,48,14,353,1000,5047,3.8
21345,0,0,105,48,19,471,1200,5047,4
21346,1,0,74,8,13,343,650,5047,3.8
21347,1,0,70,12,10,511,500,5047,3.7
21348,0,1,317,49,13,404,800,5047,3.9
21349,0,0,145,66,22,571,1000,5047,3.7
21350,0,0,74,76,13,376,500,5047,3.9
21351,1,0,263,49,13,332,700,938,3.8
21352,0,0,104,8,13,404,800,5047,3.6
21353,0,0,47,8,13,332,350,5047,3.6
21354,1,1,4841,15,59,1458,1300,5047,4.6
21355,1,0,658,15,17,427,750,5001,4.3
21356,0,0,38,81,17,429,1100,5047,4
21357,0,0,167,78,13,499,750,5047,4.3
21358,1,1,864,15,22,659,1000,2976,4.2
21359,1,0,745,15,13,406,750,5047,4.2
21360,0,0,116,78,22,1074,1000,5047,4.2
21361,0,0,99,78,13,420,600,5047,3.8
21362,1,0,882,26,29,929,500,1260,4.4
21363,1,0,385,11,29,639,450,2776,3.6
21364,1,0,496,26,62,235,300,5047,4
21365,1,0,288,76,62,322,500,2522,4.2
21366,1,0,295,65,72,1392,500,1895,4.3
21367,1,0,115,65,29,235,650,1994,4
21368,1,0,87,81,72,1156,200,5047,3.4
21369,1,0,360,18,62,1156,350,5047,3.4
21370,1,0,385,78,13,1478,500,1719,4.2
21371,1,0,69,4,62,1510,500,5047,4.2
21372,1,0,376,49,70,1121,200,352,3.9
21373,1,0,3581,12,13,459,650,705,4.2
21374,1,0,93,20,62,1497,300,4676,3.8
21375,1,0,638,65,30,956,400,5047,4.4
21376,1,0,30,65,72,1465,600,4173,4.3
21377,1,0,3286,12,20,1402,750,5047,4
21378,1,0,262,73,20,1196,500,5047,3.3
21379,1,0,1087,8,66,782,550,5047,4
21380,1,0,114,81,29,1190,500,1016,4
21381,1,1,570,73,20,570,1200,5047,4.2
21382,1,0,116,78,62,1156,150,5047,3.9
21383,1,0,208,78,62,1594,250,3445,4
21384,1,0,152,72,20,1156,600,549,4
21385,1,0,2162,65,20,239,600,237,4.3
21386,1,0,106,81,29,1465,800,2174,3.9
21387,1,0,236,73,62,1474,750,5047,3.8
21388,1,0,212,15,62,322,400,5047,3.6
21389,1,0,631,61,35,777,450,5047,4
21390,1,0,79,20,62,1156,300,5047,3.8
21391,1,1,60,76,62,856,400,5047,3.3
21392,0,0,1796,65,20,43,800,5047,4.3
21393,1,0,152,78,20,294,650,4568,4.3
21394,0,0,45,61,20,602,900,5047,3.7
21395,1,0,75,73,20,1156,500,1842,2.9
21396,1,0,661,14,62,323,600,3357,4
21397,1,1,3727,48,23,1464,1300,5047,4.4
21398,1,0,82,20,72,1269,400,5047,3.3
21399,1,1,197,76,20,274,800,5047,3.8
21400,1,0,1749,8,30,767,400,5047,4.9
21401,1,0,54,65,20,931,550,5047,4.1
21402,1,0,180,78,20,236,750,5047,4
21403,1,1,772,48,20,1494,1400,5047,4.3
21404,1,0,2521,48,20,809,1600,5047,4.6
21405,1,0,41,26,29,1513,400,5047,3
21406,1,0,56,76,62,256,400,1239,3.9
21407,1,0,165,12,62,825,350,3267,3
21408,1,0,70,12,10,511,500,3833,3.7
21409,1,1,4752,12,20,1206,1500,4693,4.2
21410,1,0,93,8,62,1561,300,3443,4.2
21411,1,1,4841,15,59,1458,1300,5047,4.6
21412,0,0,62,76,20,1589,400,5047,3.8
21413,1,0,70,45,29,1113,600,3780,4
21414,1,0,280,72,20,1294,600,5047,4
21415,1,0,47,66,30,773,300,777,4
21416,1,1,637,15,20,47,1100,2562,4.1
21417,1,1,1648,15,20,1008,1300,929,4.5
21418,1,0,272,49,12,821,250,440,3.9
21419,1,0,266,66,20,604,850,4728,3.8
21420,1,0,65,49,45,936,300,5047,3.2
21421,1,0,111,73,20,618,500,492,2.9
21422,1,0,121,49,62,1474,400,492,3.9
21423,1,0,112,72,30,779,400,4029,4
21424,1,1,1431,12,21,521,1700,5047,4.5
21425,1,1,2747,49,13,406,1200,388,4.2
21426,1,1,2053,49,20,1627,1500,630,4.3
21427,1,0,105,30,62,817,200,1760,3.9
21428,1,0,125,8,43,1670,400,4989,3.6
21429,1,1,415,8,5,892,1600,2805,4.2
21430,1,0,182,14,20,1151,800,1442,4.2
21431,0,0,583,78,13,407,700,5047,4.3
21432,1,1,1142,12,21,208,1200,5047,4.5
21433,1,0,60,20,62,1002,300,3467,3.4
21434,1,0,161,76,62,1451,300,5047,4.1
21435,1,0,303,14,20,235,500,587,2.8
21436,1,0,113,73,62,861,250,256,3.9
21437,1,0,222,8,41,773,450,3006,4.5
21438,1,0,313,73,20,1145,700,1209,2.6
21439,1,0,1115,48,1,179,600,912,4.4
21440,1,0,790,66,62,90,400,3655,4
21441,1,0,131,8,20,1654,700,4000,4.3
21442,0,1,1025,8,20,1395,700,5047,4
21443,1,0,402,15,20,544,600,5047,4.2
21444,1,0,104,8,70,1121,400,3457,3.9
21445,1,0,87,78,20,1242,500,4580,3.9
21446,1,0,148,8,41,182,450,2939,3.9
21447,0,0,1195,65,20,521,550,5047,4.3
21448,1,0,150,20,30,956,500,2815,3.9
21449,1,0,75,85,20,672,1000,3300,3.8
21450,1,0,458,65,62,270,400,592,3.9
21451,1,0,363,65,20,610,1000,5047,4
21452,1,0,444,78,14,482,700,5047,4.2
21453,1,0,64,12,62,266,400,568,3.4
21454,1,0,1773,76,20,625,750,637,4.2
21455,1,0,241,4,13,332,700,3581,3.9
21456,0,0,1916,65,30,958,400,5047,4.4
21457,1,0,72,4,62,1589,300,5047,2.6
21458,1,1,2859,65,22,1010,800,689,4.2
21459,1,1,512,48,21,558,1300,5047,4.3
21460,1,0,787,12,20,42,650,5047,4
21461,1,0,123,76,30,789,400,4481,4.2
21462,1,0,658,15,17,427,750,5001,4.3
21463,1,0,7584,12,46,33,1500,1530,4.3
21464,1,0,80,14,64,864,350,3261,4.1
21465,0,1,930,8,20,1491,800,5047,4
21466,1,1,864,15,22,659,1000,2976,4.2
21467,1,1,866,65,20,1534,1400,5047,4.1
21468,1,0,111,15,30,188,500,2276,3.8
21469,1,0,218,8,20,1481,800,2348,3.9
21470,1,0,184,8,62,322,500,3220,3.7
21471,1,0,1106,78,20,1050,1300,5047,4
21472,1,0,1384,20,20,1088,700,5047,4.3
21473,1,0,120,78,20,513,600,5047,3.9
21474,1,1,463,12,20,1156,600,5047,4.1
21475,1,0,157,85,20,1196,450,4400,3.9
21476,1,0,257,81,13,402,500,915,4.1
21477,1,0,138,15,20,162,1500,5047,4.2
21478,1,0,367,65,20,1263,800,1231,3.9
21479,1,0,132,8,30,949,180,2911,4.2
21480,1,1,1377,49,37,1156,2100,5047,3.9
21481,1,0,185,73,20,1599,400,5047,3.9
21482,1,0,233,48,2,194,300,3463,4.2
21483,1,0,872,48,62,1608,400,3802,4
21484,1,1,476,15,20,1272,1700,5047,4.2
21485,1,0,210,15,20,1597,400,4721,3.8
21486,1,0,62,73,9,216,150,3214,3.9
21487,1,1,2938,12,20,970,1000,5047,4.2
21488,1,1,2245,48,39,1014,3000,4112,4.4
21489,1,0,106,65,62,1561,200,4711,3.8
21490,1,1,1258,76,21,146,1700,5047,4.5
21491,0,0,46,61,20,1547,1000,5047,3.7
21492,1,0,33,78,62,1551,200,2822,3.8
21493,1,0,114,49,20,972,1000,3482,4
21494,1,0,48,78,62,1156,300,5047,3.4
21495,1,0,147,15,62,1476,600,5047,3.9
21496,1,1,94,8,21,1147,1300,4283,3.9
21497,1,0,911,78,20,1013,2000,5047,4.3
21498,0,0,1749,12,46,711,1300,5047,4.3
21499,1,0,207,76,20,1235,650,3609,3.9
21500,1,0,227,12,20,1342,950,3989,3.9
21501,1,0,54,26,62,1652,200,5047,3.9
21502,1,0,48,12,30,789,300,3080,4.1
21503,0,0,256,20,20,1097,700,5047,3.9
21504,0,0,803,65,20,1376,800,5047,4.1
21505,1,0,59,14,69,853,300,2527,3.8
21506,0,0,56,81,62,1617,400,5047,2.8
21507,1,0,207,15,20,524,600,5047,3.4
21508,0,0,124,12,12,217,500,5047,4
21509,1,1,2290,76,21,815,1400,4127,4.2
21510,1,0,186,14,62,866,400,1847,4
21511,1,0,162,15,20,604,700,1067,3.7
21512,1,0,54,20,30,789,300,809,3.7
21513,1,0,88,65,35,774,400,3985,3.9
21514,1,0,84,73,20,1196,500,4398,3.7
21515,1,0,171,20,62,1399,600,1364,3.9
21516,1,0,129,20,20,558,700,5047,3.5
21517,1,0,65,8,63,819,250,5047,3.9
21518,1,0,241,4,62,1628,200,3935,4.1
21519,1,0,134,81,20,1092,700,4540,3.9
21520,1,0,57,8,20,1019,1500,2003,4
21521,1,0,745,15,13,406,750,3585,4.2
21522,1,0,335,12,20,1375,800,2983,4.3
21523,1,0,67,49,30,767,900,1653,4.1
21524,1,0,119,66,13,169,700,800,4.1
21525,1,1,2180,8,27,539,2000,3650,4.1
21526,1,1,1854,48,20,1009,1500,3115,4.4
21527,1,0,1136,8,20,14,1500,4870,4.1
21528,1,0,488,12,13,345,700,2470,4.1
21529,0,1,105,65,57,664,1000,5047,4.1
21530,1,0,118,66,20,521,500,5047,3.6
21531,1,0,50,8,62,1589,350,134,2.9
21532,1,1,457,15,20,604,1000,5047,4
21533,1,1,986,78,21,913,1000,2928,4.2
21534,1,1,940,12,21,22,1000,1697,4
21535,1,0,68,12,30,767,250,2213,4
21536,1,0,122,20,20,673,1000,5047,4
21537,1,1,82,8,20,1541,700,5047,4.2
21538,1,1,502,76,5,1124,1900,5047,4.4
21539,0,0,32,14,20,1335,800,5047,3.7
21540,1,0,141,30,20,1277,550,5047,4
21541,1,1,1943,49,20,1663,2100,5047,3.9
21542,1,0,52,12,20,1234,600,2050,3.6
21543,0,0,405,15,20,1378,750,5047,4.1
21544,1,1,861,12,20,1534,1400,5047,4.2
21545,1,1,302,66,20,914,1000,484,4.1
21546,1,1,354,66,20,1549,1200,5047,4.2
21547,1,0,161,81,13,455,300,408,4.1
21548,1,0,82,65,30,773,350,515,3.8
21549,1,0,34,15,30,787,300,5047,4.1
21550,1,0,1222,8,4,663,2000,1483,4.1
21551,1,0,69,48,62,789,300,1705,4.4
21552,1,0,121,49,14,350,500,2477,4.2
21553,1,0,140,12,62,821,400,1508,4
21554,1,1,774,78,21,29,1200,4451,4.1
21555,1,1,972,12,13,385,750,1523,4.3
21556,1,0,263,49,13,332,700,938,3.8
21557,1,0,66,78,13,483,800,2972,3.7
21558,1,1,232,49,5,122,2000,1375,4.4
21559,1,1,875,49,20,157,1800,5047,4.5
21560,1,1,219,76,20,1529,850,5047,4.4
21561,1,1,3152,49,20,1416,1500,5047,4.3
21562,1,0,189,45,62,521,200,5047,3.9
21563,1,0,123,65,13,362,600,224,3.6
21564,0,0,74,65,13,480,400,5047,4.3
21565,1,0,281,8,20,1272,800,3436,3.7
21566,1,0,111,78,62,84,300,2763,3.8
21567,0,0,99,78,13,420,600,5047,3.8
21568,1,0,860,78,20,1655,1800,5047,4.3
21569,1,1,380,15,20,1243,850,5047,4
21570,1,1,91,15,20,1429,1800,5047,3.8
21571,1,1,81,78,20,604,800,5047,3.8
21572,0,0,210,65,20,558,500,5047,4
21573,1,1,409,49,20,1109,1000,4799,2.2
21574,1,0,50,51,20,1554,750,5047,3.7
21575,1,1,203,66,20,1258,1200,5047,3.8
21576,1,0,74,8,13,343,650,4739,3.8
21577,1,0,232,49,62,319,700,4488,4.4
21578,1,0,466,78,16,340,800,1740,3.9
21579,0,0,41,65,62,210,100,5047,3.8
21580,0,0,104,8,13,404,800,5047,3.6
21581,1,0,292,43,62,328,600,5047,4.1
21582,1,1,725,66,20,1090,1000,5047,4.4
21583,1,0,97,27,16,373,650,3749,3.7
21584,1,0,1114,41,29,1209,500,5047,4
21585,0,1,2741,8,5,718,1300,5047,4.3
21586,1,0,111,74,20,1136,700,5047,3.7
21587,1,0,110,43,72,1002,400,5047,3.8
21588,0,0,35,4,62,817,200,5047,2.5
21589,1,0,119,66,20,640,1000,4471,4.1
21590,0,0,544,12,20,1153,800,5047,4.3
21591,0,0,163,76,62,235,300,5047,3.7
21592,1,0,79,65,62,1552,500,5047,3.6
21593,1,1,3498,48,61,646,1700,5047,4.3
21594,1,0,169,73,62,1416,250,5047,3.8
21595,0,1,2055,48,21,927,1200,5047,4.4
21596,1,0,38,78,20,213,400,1704,3.8
21597,0,0,1546,48,57,760,1200,5047,4.1
21598,0,0,235,47,5,996,1000,5047,3.9
21599,1,0,86,61,5,723,1500,5047,3.9
21600,1,1,1055,48,20,981,1600,5047,4.3
21601,0,0,1364,66,20,286,700,5047,4.2
21602,0,1,1343,48,21,810,2100,5047,4.1
21603,1,1,525,73,20,1130,800,3909,4.2
21604,0,0,3599,76,13,338,900,5047,4.5
21605,1,1,726,49,22,8,1700,3410,4.4
21606,0,1,537,73,20,1013,1400,5047,4.3
21607,0,0,493,61,20,1587,600,5047,4.1
21608,0,0,366,66,62,1181,400,5047,4.2
21609,0,0,167,78,13,499,750,5047,4.3
21610,0,0,85,12,62,521,500,5047,3.9
21611,0,0,797,12,16,453,900,5047,4.3
21612,0,0,1469,49,33,788,450,5047,4
21613,0,0,184,12,30,789,500,5047,4.3
21614,1,0,101,76,62,1023,150,4662,4
21615,1,0,47,85,20,1547,450,5047,3.5
21616,0,0,157,48,20,1230,600,5047,3.9
21617,0,0,57,14,72,181,1200,5047,3.9
21618,0,0,619,8,13,369,500,5047,4.2
21619,0,0,77,49,62,1235,500,5047,2.7
21620,0,0,102,66,20,521,550,5047,4
21621,0,0,54,15,62,1112,400,5047,4
21622,0,0,82,51,20,602,450,5047,3.9
21623,0,0,96,12,62,817,500,5047,3.7
21624,0,0,62,15,62,817,200,5047,3.7
21625,0,0,135,76,20,984,800,5047,3.9
21626,1,0,1135,27,13,438,800,1045,4.3
21627,0,0,108,49,20,1304,800,5047,3
21628,0,0,145,66,22,571,1000,5047,3.7
21629,0,0,122,8,20,1016,500,5047,3.9
21630,0,1,158,15,20,1446,1100,5047,3.9
21631,0,0,222,76,30,951,200,5047,4.2
21632,0,1,279,76,21,56,800,5047,3.6
21633,0,0,42,8,20,617,500,5047,3.9
21634,0,0,46,73,20,1602,550,5047,2.9
21635,0,0,399,74,62,1178,300,5047,4.1
21636,0,0,8,8,62,1156,450,5047,3.4
21637,0,0,10,49,62,1209,350,5047,3.4
21638,0,0,27,49,62,1371,300,5047,3.4
21639,0,0,53,12,62,1597,250,5047,3
21640,1,0,159,27,20,608,1300,5047,3.8
21641,0,0,121,66,20,1196,600,5047,4.1
21642,0,0,68,8,20,1587,500,5047,3.7
21643,1,0,48,78,3,187,400,5047,2.9
21644,0,0,140,12,20,1156,600,5047,3.5
21645,1,1,200,49,20,982,1600,5047,3.8
21646,1,1,189,74,21,1361,1300,4102,4
21647,0,0,436,20,20,1140,550,5047,3.9
21648,1,1,2859,65,22,1010,800,689,4.2
21649,0,1,497,65,54,1124,2000,5047,4.3
21650,0,0,1916,65,30,958,400,5047,4.4
21651,1,0,88,65,35,774,400,3985,3.9
21652,0,0,100,65,30,956,150,5047,4
21653,1,0,638,65,30,956,400,4558,4.4
21654,1,0,49,65,29,181,500,1612,4
21655,1,0,113,65,30,769,500,2281,3.8
21656,1,0,82,65,30,773,350,515,3.8
21657,0,0,51,65,30,175,600,5047,3.9
21658,1,1,525,73,20,1130,800,3908,4.2
21659,0,1,1750,12,13,386,1000,5047,4.1
21660,1,0,1115,48,1,179,600,913,4.4
21661,1,0,1087,8,66,782,550,227,4
21662,0,0,236,66,30,790,1250,5047,4.5
21663,1,0,1749,8,30,767,400,5047,4.9
21664,0,0,526,48,1,1504,1400,5047,4.3
21665,1,0,48,12,30,789,300,5047,4.1
21666,1,0,119,66,13,169,700,5047,4.1
21667,0,0,1469,49,33,788,450,5047,4
21668,1,0,69,48,62,789,300,5047,4.4
21669,0,0,184,12,30,789,500,5047,4.3
21670,1,1,302,66,20,914,1000,5047,4.1
21671,1,0,121,49,14,350,500,5047,4.2
21672,1,0,222,8,41,773,450,5047,4.5
21673,0,0,55,66,3,188,300,5047,3.6
21674,1,0,123,76,30,789,400,5047,4.2
21675,1,0,233,48,2,194,300,5047,4.2
21676,0,0,79,49,30,767,800,5047,4
21677,1,0,65,8,63,819,250,5047,3.9
21678,1,0,148,8,41,182,450,5047,3.9
21679,0,0,91,48,11,215,400,5047,3.9
21680,1,0,67,49,30,767,900,5047,4.1
21681,1,0,62,73,9,216,150,3214,3.9
21682,1,0,68,12,30,767,250,5047,4
21683,1,0,132,8,30,949,180,5047,4.2
21684,1,0,104,8,70,1121,400,5047,3.9
21685,0,0,124,12,12,217,500,5047,4
21686,0,0,222,76,30,951,200,5047,4.2
21687,1,0,47,66,30,773,300,5047,4
21688,0,0,27,49,62,1371,300,5047,3.4
21689,1,0,94,8,30,789,300,232,4
21690,1,1,4841,15,59,1458,1300,2765,4.6
21691,1,0,658,15,17,427,750,5001,4.3
21692,0,0,38,81,17,429,1100,5047,4
21693,0,0,225,14,62,1640,300,5047,3.4
21694,0,1,126,78,20,644,2000,5047,4.1
21695,1,0,444,78,14,482,700,5047,4.2
21696,1,0,80,14,64,864,350,3261,4.1
21697,0,0,187,14,62,1117,400,5047,4
21698,1,0,59,14,69,853,300,5047,3.8
21699,1,0,34,15,30,787,300,5047,4.1
21700,1,0,48,78,3,187,400,5047,2.9
21701,0,1,497,65,54,1124,2000,5047,4.3
21702,0,0,4119,65,54,647,1500,5047,4.6
21703,0,0,1817,65,20,43,800,5047,4.3
21704,0,1,682,65,37,1086,3500,5047,4.5
21705,0,1,2246,65,55,694,1700,5047,4.3
21706,1,1,2872,65,22,1010,800,5047,4.2
21707,0,1,678,65,20,1013,2000,5047,4.3
21708,1,0,2177,65,20,239,600,5047,4.3
21709,0,1,229,65,5,125,1200,5047,4.4
21710,1,1,866,65,20,1534,1400,5047,4.1
21711,0,0,1195,65,20,521,550,5047,4.3
21712,0,1,484,65,46,878,3000,5047,4.2
21713,0,0,1015,65,20,1231,500,5047,4.1
21714,0,0,79,65,13,480,400,5047,4.3
21715,0,1,620,65,37,1326,3400,5047,4.3
21716,0,1,105,65,57,664,1000,5047,4.1
21717,0,0,803,65,20,1376,800,5047,4.1
21718,0,1,275,65,38,1156,4000,5047,4.2
21719,0,0,519,65,4,1235,1000,5047,4
21720,0,1,312,65,37,1347,2000,5047,3.9
21721,0,1,432,65,38,521,3500,5047,4.3
21722,1,0,363,65,20,610,1000,1392,4
21723,1,0,367,65,20,1263,800,5047,3.9
21724,1,0,54,65,20,931,550,5047,4.1
21725,0,0,228,65,20,1435,700,5047,4
21726,0,0,298,65,57,1296,1000,5047,3.7
21727,0,1,94,65,46,878,2000,5047,4
21728,1,0,123,65,13,362,600,224,3.6
21729,0,1,107,65,20,1156,1900,5047,3.9
21730,1,0,135,65,12,821,250,5047,4
21731,0,0,210,65,20,558,500,5047,4
21732,0,0,48,65,20,1050,600,5047,2.3
21733,1,0,67,65,62,1593,300,5047,4
21734,1,0,106,65,62,1561,200,5047,3.8
21735,1,0,79,65,62,1552,500,5047,3.6
21736,1,0,458,65,62,270,400,3595,3.9
21737,1,0,253,65,62,1190,500,846,3.9
21738,0,0,41,65,62,210,100,5047,3.8
21739,1,0,113,65,30,769,500,5047,3.8
21740,0,1,4614,49,46,156,1700,5047,4.4
21741,0,1,2219,66,20,1103,1800,5047,4.5
21742,1,1,4752,12,20,1206,1500,5047,4.2
21743,1,1,3152,49,20,1416,1500,5047,4.3
21744,0,1,3140,48,46,624,2500,5047,4.2
21745,0,1,8419,8,61,11,2000,5047,4.5
21746,0,1,895,48,37,148,3000,5047,4.4
21747,0,1,2143,48,37,1314,2200,5047,4.4
21748,1,1,2245,48,39,1014,3000,5047,4.4
21749,0,1,2372,49,37,525,2800,5047,4.6
21750,0,0,1364,66,20,286,700,5047,4.2
21751,0,0,1610,8,21,1547,1500,5047,4.5
21752,0,0,2295,12,13,495,1100,5047,4.6
21753,1,1,1943,49,20,1663,2100,5047,3.9
21754,0,1,403,8,54,139,1500,5047,4.5
21755,0,0,2435,48,25,1124,1500,5047,4.4
21756,1,1,2180,8,27,539,2000,5047,4.1
21757,0,0,988,49,37,1654,3000,5047,4.6
21758,0,1,5290,76,21,5,2500,5047,4.5
21759,1,1,1258,76,21,146,1700,5047,4.5
21760,1,0,7584,12,46,33,1500,5047,4.3
21761,0,1,2055,48,21,927,1200,5047,4.4
21762,1,1,1142,12,21,208,1200,5047,4.5
21763,1,1,3727,48,23,1464,1300,5047,4.4
21764,0,1,1095,66,20,802,1500,5047,4.6
21765,0,0,650,76,60,671,1300,5047,4.2
21766,0,1,1343,48,21,810,2100,5047,4.1
21767,1,1,2747,49,13,406,1200,5047,4.2
21768,0,1,2051,27,20,1375,1600,5047,4.1
21769,1,1,525,73,20,1130,800,5047,4.2
21770,1,1,3498,48,61,646,1700,5047,4.3
21771,1,0,2521,48,20,809,1600,5047,4.6
21772,0,1,193,12,20,1580,1000,5047,4.1
21773,0,1,772,48,40,1411,3000,5047,4.3
21774,0,1,1472,49,60,667,1500,5047,4.2
21775,1,1,2053,49,20,1627,1500,5047,4.3
21776,0,0,2332,76,20,1591,700,5047,3.8
21777,0,0,1051,48,46,1114,1500,5047,4.3
21778,0,1,611,27,21,149,2500,5047,4.3
21779,1,1,2938,12,20,970,1000,5047,4.2
21780,1,1,1377,49,37,1156,2100,5047,3.9
21781,1,1,502,76,5,1124,1900,5047,4.4
21782,0,1,1211,8,20,1068,1100,5047,4.4
21783,0,1,2741,8,5,718,1300,5047,4.3
21784,1,1,1431,12,21,521,1700,5047,4.5
21785,0,1,1439,48,37,1623,2200,5047,4.6
21786,1,1,772,48,20,1494,1400,5047,4.3
21787,1,1,1854,48,20,1009,1500,5047,4.4
21788,0,0,3599,76,13,338,900,5047,4.5
21789,1,1,726,49,22,8,1700,5047,4.4
21790,0,0,1749,12,46,711,1300,5047,4.3
21791,0,1,1750,12,13,386,1000,5047,4.1
21792,0,1,152,48,21,1225,1000,5047,4.4
21793,0,0,2652,12,13,332,600,5047,4.4
21794,0,1,689,66,37,805,2500,5047,4.3
21795,0,1,537,73,20,1013,1400,5047,4.3
21796,1,0,376,49,70,1121,200,5047,3.9
21797,0,1,314,49,20,965,1500,5047,4.4
21798,0,1,578,48,37,965,4000,5047,4.4
21799,1,0,2162,8,20,1402,750,5047,4.4
21800,0,1,263,8,57,31,1500,5047,4.2
21801,0,0,698,49,37,812,3000,5047,4.3
21802,0,1,54,49,20,167,1500,5047,3.9
21803,0,1,341,48,21,1375,1000,5047,4.2
21804,0,0,2282,12,5,885,1100,5047,4.3
21805,1,0,787,12,20,42,650,5047,4
21806,0,1,301,76,5,1104,1200,5047,4.3
21807,0,1,568,49,22,1349,2500,5047,4.1
21808,0,0,469,48,25,173,1500,5047,4.3
21809,0,1,2080,48,20,807,1500,5047,4.2
21810,0,1,198,49,37,1100,2000,5047,4.4
21811,0,1,226,49,60,690,1000,5047,4.2
21812,1,1,2290,76,21,815,1400,5047,4.2
